C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0439234,Year (year) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0439508,/Year (per year) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C0439508,/Year (per year) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439234,Year (year) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0439508,/Year (per year) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0439508,/Year (per year) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Meets the general criteria for a tic disorder, in which there
                  are motor or vocal tics (but not both), that may be either
                  single or multiple (but usually multiple), and last for more
                  than a year.Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C0040188,TIC DISORDERS (Tic disorder),Mental or Behavioral Dysfunction,C0012634,condition (Disease),Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C0040188,TIC DISORDERS (Tic disorder),Mental or Behavioral Dysfunction,C0013384,"Movements, Abnormal (Dyskinetic syndrome)",Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C0012634,condition (Disease),Disease or Syndrome,C0013384,"Movements, Abnormal (Dyskinetic syndrome)",Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"(From DSM-IV, 1994)Involuntary sudden, rapid, recurrent, nonrhythmic, stereotyped motor movement or vocalization."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C2169806,Tic disorder (recurrent muscle twitches (symptom)),Sign or Symptom,C0751900,"Motor 'tics' (Tic, Motor)",Sign or Symptom,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C0040188,TIC DISORDER (Tic disorder),Mental or Behavioral Dysfunction,C0751900,"Motor 'tics' (Tic, Motor)",Sign or Symptom,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,C0751900,"Motor 'tics' (Tic, Motor)",Sign or Symptom,"A form of tic disorder in which there are, or have been,
                  multiple motor tics and one or more vocal tics, although these
                  need not have occurred concurrently."
C0001578,Adolescence [Temporal Concept],Temporal Concept,C0012634,Disorder (Disease),Disease or Syndrome,"The disorder usually
                  worsens during adolescence and tends to persist into adult
                  life."
C0751901,"Vocal Tics (Tic, Vocal)",Sign or Symptom,C0332183,Often (Frequently) [Temporal Concept],Temporal Concept,"The vocal tics are often multiple with explosive
                  repetitive vocalizations, throat-clearing, and grunting, and
                  there may be the use of obscene words or phrases."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C1998882,Sometimes [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C1998882,Sometimes [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C1998882,Sometimes [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C1998882,Sometimes [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C1998882,Sometimes [Temporal Concept],Temporal Concept,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1998882,Sometimes [Temporal Concept],Temporal Concept,C0012634,Disorders (Disease),Disease or Syndrome,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C1998882,Sometimes [Temporal Concept],Temporal Concept,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C0012634,Disorders (Disease),Disease or Syndrome,C0233613,Echopraxia,Mental or Behavioral Dysfunction,"Sometimes
                  there is associated gestural echopraxia which may also be of
                  an obscene nature (copropraxia).Disorders characterized by recurrent TICS that may interfere with speech and other activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C2169806,Tics (recurrent muscle twitches (symptom)),Sign or Symptom,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C0278076,Tics (Behavioral tic),Mental or Behavioral Dysfunction,C0040188,Tic NOS (Tic disorder),Mental or Behavioral Dysfunction,"Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities."
C0040188,TIC DISORDERS (Tic disorder),Mental or Behavioral Dysfunction,C0012634,condition (Disease),Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C0040188,TIC DISORDERS (Tic disorder),Mental or Behavioral Dysfunction,C0013384,"Movements, Abnormal (Dyskinetic syndrome)",Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C0012634,condition (Disease),Disease or Syndrome,C0013384,"Movements, Abnormal (Dyskinetic syndrome)",Disease or Syndrome,Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition.
C1512900,Interruption [Temporal Concept],Temporal Concept,C1457887,SYMPTOMS (Symptoms),Sign or Symptom,"(From DSM-IV, 1994)Involuntary sudden, rapid, recurrent, nonrhythmic, stereotyped motor movement or vocalization.Any deviation from or interruption of the normal structure or function of a part, organ, or system of the body as manifested by characteristic symptoms and signs."
