C1457887,SYMPTOMS (Symptoms),Sign or Symptom,C1711239,Since [Temporal Concept],Temporal Concept,"These are severe disturbances in the personality andbehavioural tendencies of the individual; not directlyresulting from disease, damage, or other insult to the brain,or from another psychiatric disorder; usually involvingseveral areas of the personality; nearly always associatedwith considerable personal distress and social disruption; andusually manifest since childhood or adolescence and continuingthroughout adulthood.Any deviation from or interruption of the normal structure or function of a part, organ, or system of the body as manifested by characteristic symptoms and signs."
C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0033975,Psychotic Disorders,Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0028768,OBSESSIVE COMPULSIVE DISORDER (Obsessive-Compulsive Disorder),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0013473,EATING DISORDERS (Eating Disorders),Mental or Behavioral Dysfunction,C0011581,Depression (Depressive disorder),Mental or Behavioral Dysfunction,"Some common ones include  Anxiety disorders, including panic disorder, obsessive-compulsive disorder, and phobias Depression, bipolar disorder, and other mood disorders Eating disorders Personality disorders Post-traumatic stress disorder Psychotic disorders, including schizophrenia  What causes mental disorders?"
C0231335,Childhood [Temporal Concept],Temporal Concept,C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0231335,Childhood [Temporal Concept],Temporal Concept,C0006826,CANCER (Malignant Neoplasms),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0231335,Childhood [Temporal Concept],Temporal Concept,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0231335,Childhood [Temporal Concept],Temporal Concept,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,C0006826,CANCER (Malignant Neoplasms),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0004936,MENTAL DISORDERS (Mental disorders),Mental or Behavioral Dysfunction,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0006826,CANCER (Malignant Neoplasms),Neoplastic Process,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0006826,CANCER (Malignant Neoplasms),Neoplastic Process,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,C1306459,Cancer (Primary malignant neoplasm),Neoplastic Process,"A number of factors can contribute to risk for mental illness, such as  Your genes and family history Your life experiences, such as stress or a history of abuse, especially if they happen in childhood Biological factors such as chemical imbalances in the brain A traumatic brain injury A mother's exposure to viruses or toxic chemicals while pregnant Use of alcohol or recreational drugs Having a serious medical condition like cancer Having few friends, and feeling lonely or isolated  Mental disorders are not caused by character flaws."
C0948094,laziness,Sign or Symptom,C3714552,Weak (Weakness),Sign or Symptom,They have nothing to do with being lazy or weak.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C0004936,Mental Disorder (Mental disorders),Mental or Behavioral Dysfunction,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C0033975,mental disorder (Psychotic Disorders),Mental or Behavioral Dysfunction,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C0004936,Mental Disorder (Mental disorders),Mental or Behavioral Dysfunction,C0033975,mental disorder (Psychotic Disorders),Mental or Behavioral Dysfunction,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C0004936,Mental Disorder (Mental disorders),Mental or Behavioral Dysfunction,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C0033975,mental disorder (Psychotic Disorders),Mental or Behavioral Dysfunction,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,More than half of all Americans will be diagnosed with a mental disorder at some time in their life.
C1457887,SYMPTOMS (Symptoms),Sign or Symptom,C1306597,PSYCHOLOGICAL (Psychiatric problem),Mental or Behavioral Dysfunction,"The steps to getting a diagnosis include  A medical history A physical exam and possibly lab tests, if your provider thinks that other medical conditions could be causing your symptoms A psychological evaluation."
C0004936,Mental Disorder (Mental disorders),Mental or Behavioral Dysfunction,C0033975,mental disorder (Psychotic Disorders),Mental or Behavioral Dysfunction,Treatment depends on which mental disorder you have and how serious it is.
C0332183,Often (Frequently) [Temporal Concept],Temporal Concept,C0012634,Disorder (Disease),Disease or Syndrome,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C0332183,Often (Frequently) [Temporal Concept],Temporal Concept,C1306597,PSYCHOLOGICAL (Psychiatric problem),Mental or Behavioral Dysfunction,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C0332183,Often (Frequently) [Temporal Concept],Temporal Concept,C0679309,physical symptoms (physical symptom),Sign or Symptom,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C0012634,Disorder (Disease),Disease or Syndrome,C1306597,PSYCHOLOGICAL (Psychiatric problem),Mental or Behavioral Dysfunction,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C0012634,Disorder (Disease),Disease or Syndrome,C0679309,physical symptoms (physical symptom),Sign or Symptom,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C1306597,PSYCHOLOGICAL (Psychiatric problem),Mental or Behavioral Dysfunction,C0679309,physical symptoms (physical symptom),Sign or Symptom,"In the hospital, you will get counseling, group discussions, and activities with mental health professionals and other patients.A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms."
C0009241,cognitive disorders (Cognition Disorders),Mental or Behavioral Dysfunction,C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0009241,cognitive disorders (Cognition Disorders),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0009241,cognitive disorders (Cognition Disorders),Mental or Behavioral Dysfunction,C0012634,Diseases (Disease),Disease or Syndrome,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0009241,cognitive disorders (Cognition Disorders),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0009241,cognitive disorders (Cognition Disorders),Mental or Behavioral Dysfunction,C0004936,Psychiatric Illness (Mental disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,C0012634,Diseases (Disease),Disease or Syndrome,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0003469,ANXIETY DISORDERS (Anxiety Disorders),Mental or Behavioral Dysfunction,C0004936,Psychiatric Illness (Mental disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,C0012634,Diseases (Disease),Disease or Syndrome,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0525045,"Disorders, Mood (Mood Disorders)",Mental or Behavioral Dysfunction,C0004936,Psychiatric Illness (Mental disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0012634,Diseases (Disease),Disease or Syndrome,C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0012634,Diseases (Disease),Disease or Syndrome,C0004936,Psychiatric Illness (Mental disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C0036341,SCHIZOPHRENIA (Schizophrenia),Mental or Behavioral Dysfunction,C0004936,Psychiatric Illness (Mental disorders),Mental or Behavioral Dysfunction,"Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,"Personality disorder characterized by excessive sensitivity tosetbacks, unforgiveness of insults; suspiciousness and atendency to distort experience by misconstruing the neutral orfriendly actions of others as hostile or contemptuous;recurrent suspicions, without justification, regarding thesexual fidelity of the spouse or sexual partner; and acombative and tenacious sense of personal rights."
C2945760,RECURRENT (Recurrent) [Temporal Concept],Temporal Concept,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,"Personality disorder characterized by excessive sensitivity tosetbacks, unforgiveness of insults; suspiciousness and atendency to distort experience by misconstruing the neutral orfriendly actions of others as hostile or contemptuous;recurrent suspicions, without justification, regarding thesexual fidelity of the spouse or sexual partner; and acombative and tenacious sense of personal rights."
C1455761,Recurrent (Episodic) [Temporal Concept],Temporal Concept,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,"Personality disorder characterized by excessive sensitivity tosetbacks, unforgiveness of insults; suspiciousness and atendency to distort experience by misconstruing the neutral orfriendly actions of others as hostile or contemptuous;recurrent suspicions, without justification, regarding thesexual fidelity of the spouse or sexual partner; and acombative and tenacious sense of personal rights."
C0332183,Often (Frequently) [Temporal Concept],Temporal Concept,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,"There may beexcessive self-importance, and there is often excessiveself-reference.A personality disorder characterized by the avoidance of accepting deserved blame and an unwarranted view of others as malevolent."
C0012634,Disorder (Disease),Disease or Syndrome,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,"The latter is expressed as suspiciousness, hypersensitivity, and mistrust.A disorder characterized by an enduring pattern of behavior based on the pervasive belief that the motives of others are malevolent and that they should not be trusted.Personality disorders are a group of mental illnesses."
C0012634,Disorder (Disease),Disease or Syndrome,C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,"The latter is expressed as suspiciousness, hypersensitivity, and mistrust.A disorder characterized by an enduring pattern of behavior based on the pervasive belief that the motives of others are malevolent and that they should not be trusted.Personality disorders are a group of mental illnesses."
C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,"The latter is expressed as suspiciousness, hypersensitivity, and mistrust.A disorder characterized by an enduring pattern of behavior based on the pervasive belief that the motives of others are malevolent and that they should not be trusted.Personality disorders are a group of mental illnesses."
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0332173,everyday (Daily) [Temporal Concept],Temporal Concept,People with personality disorders have trouble dealing with everyday stresses and problems.
C1457887,SYMPTOMS (Symptoms),Sign or Symptom,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,The symptoms of each personality disorder are different.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C0040223,TIME (Time) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C1998882,Sometimes [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C1998882,Sometimes [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C1998882,Sometimes [Temporal Concept],Temporal Concept,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C1998882,Sometimes [Temporal Concept],Temporal Concept,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C2825032,Withdrawal (Withdrawal (dysfunction)),Mental or Behavioral Dysfunction,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,"Personality disorder characterized by withdrawal fromaffectional, social and other contacts with preference forfantasy, solitary activities, and introspection."
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0004936,Mental Illness (Mental disorders),Mental or Behavioral Dysfunction,There is alimited capacity to express feelings and to experiencepleasure.Personality disorders are a group of mental illnesses.
C0031212,PERSONALITY DISORDERS (Personality Disorders),Mental or Behavioral Dysfunction,C0332173,everyday (Daily) [Temporal Concept],Temporal Concept,People with personality disorders have trouble dealing with everyday stresses and problems.
C1457887,SYMPTOMS (Symptoms),Sign or Symptom,C0031212,PERSONALITY DISORDER (Personality Disorders),Mental or Behavioral Dysfunction,The symptoms of each personality disorder are different.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C0040223,TIME (Time) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C1998882,Sometimes [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0233514,Psychiatric disorders (Abnormal behavior),Mental or Behavioral Dysfunction,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C1998882,Sometimes [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C0040223,TIME (Time) [Temporal Concept],Temporal Concept,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C1998882,Sometimes [Temporal Concept],Temporal Concept,C0004936,Psychiatric Disorders (Mental disorders),Mental or Behavioral Dysfunction,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
C1998882,Sometimes [Temporal Concept],Temporal Concept,C3541383,Time (Time (foundation metadata concept)) [Temporal Concept],Temporal Concept,Treatment usually includes talk therapy and sometimes medicine.A major deviation from normal patterns of behavior.A diverse category of psychiatric disorders characterized by behavior that deviates markedly from the expectations of the individual's culture; this pattern of deviation is pervasive and inflexible and is stable over time.
